"","codocorren","data","hora","mes","diaSemana","tipo","viaA","viaB","tipoenvolv","tipoAutomo","genero","idade","embriagado","vitima","obito","habilitado","ciclo","pavimentac","viaACod","viaATotal","viaAFxRola","viaBCod","viaBtotal","viaBFxRola","bairro","zona","longX","latY","intersecao","intersecaoCodA","intersecaoCodB","intersecaolongx","intersecaolaty","intersecaoCiclo"
"7301","2019-516",2019-03-01,"17:20","Março","sexta-feira","colisão","R.Gustavo Bernedet","","veículo","Motocicleta","","",0,0,0,1,"","Asfalto",1164,"15","9",NA,"","","Cordeiros","Área Urbana",-48.70090922,-26.9000294,"Av.Campos Novos-R.Agostinho Alves Ramos",37,1173,-48.7007879486288,-26.900253119009,""
"7311","2019-521",2019-03-01,"21:01","Março","sexta-feira","colisão","R.Agostinho Alves Ramos","R.Gustavo Bernedet","veículo","Automóvel","fem.","56",0,0,0,1,"ciclovia","Asfalto",1173,"20,4","15,4",1164,"15","9","Cordeiros","Área Urbana",-48.70072181,-26.90028208,"Av.Campos Novos-R.Agostinho Alves Ramos",37,1173,-48.7007879486288,-26.900253119009,""
"7312","2019-521",2019-03-01,"21:01","Março","sexta-feira","colisão","R.Agostinho Alves Ramos","R.Gustavo Bernedet","veículo","Motocicleta","masc.","21",0,0,0,1,"ciclovia","Asfalto",1173,"20,4","15,4",1164,"15","9","Cordeiros","Área Urbana",-48.70072181,-26.90028208,"Av.Campos Novos-R.Agostinho Alves Ramos",37,1173,-48.7007879486288,-26.900253119009,""
"732","2019-569",2019-03-11,"09:40","Março","segunda-feira","colisão","R.Agostinho Alves Ramos","Av.Campos Novos","veículo","Caminhonete","masc.","40",0,0,0,1,"ciclovia","Asfalto",1173,"20,4","15,4",37,"21","11","Cordeiros","Área Urbana",-48.70070849,-26.90046171,"Av.Campos Novos-R.Agostinho Alves Ramos",37,1173,-48.7007879486288,-26.900253119009,""
"7321","2019-569",2019-03-11,"09:40","Março","segunda-feira","colisão","R.Agostinho Alves Ramos","Av.Campos Novos","veículo","Automóvel","masc.","30",0,0,0,1,"ciclovia","Asfalto",1173,"20,4","15,4",37,"21","11","Cordeiros","Área Urbana",-48.70070849,-26.90046171,"Av.Campos Novos-R.Agostinho Alves Ramos",37,1173,-48.7007879486288,-26.900253119009,""
"733","2019-596",2019-03-12,"14:54","Março","terça-feira","colisão","R.Agostinho Alves Ramos","","veículo","Automóvel","masc.","29",0,0,0,1,"ciclovia","Asfalto",1173,"20,4","15,4",NA,"","","Cordeiros","Área Urbana",-48.70075339,-26.90036197,"Av.Campos Novos-R.Agostinho Alves Ramos",37,1173,-48.7007879486288,-26.900253119009,""
"7331","2019-596",2019-03-12,"14:54","Março","terça-feira","colisão","R.Agostinho Alves Ramos","","veículo","Automóvel","masc.","56",0,0,0,1,"ciclovia","Asfalto",1173,"20,4","15,4",NA,"","","Cordeiros","Área Urbana",-48.70075339,-26.90036197,"Av.Campos Novos-R.Agostinho Alves Ramos",37,1173,-48.7007879486288,-26.900253119009,""
"734","2019-649",2019-03-16,"14:30","Março","sábado","colisão","R.Agostinho Alves Ramos","Av.Campos Novos","veículo","Automóvel","fem.","30",0,0,0,1,"ciclovia","Asfalto",1173,"20,4","15,4",37,"21","11","Cordeiros","Área Urbana",-48.70063813,-26.90044513,"Av.Campos Novos-R.Agostinho Alves Ramos",37,1173,-48.7007879486288,-26.900253119009,""
"7341","2019-649",2019-03-16,"14:30","Março","sábado","colisão","R.Agostinho Alves Ramos","Av.Campos Novos","veículo","Motocicleta","","",0,0,0,1,"ciclovia","Asfalto",1173,"20,4","15,4",37,"21","11","Cordeiros","Área Urbana",-48.70063813,-26.90044513,"Av.Campos Novos-R.Agostinho Alves Ramos",37,1173,-48.7007879486288,-26.900253119009,""
"735","2019-734",2019-03-26,"17:26","Março","terça-feira","colisão","R.Agostinho Alves Ramos","Av.Campos Novos","veículo","Caminhonete","masc.","34",0,0,0,1,"ciclovia","Asfalto",1173,"20,4","15,4",37,"21","11","Cordeiros","Área Urbana",-48.70066828,-26.9003978,"Av.Campos Novos-R.Agostinho Alves Ramos",37,1173,-48.7007879486288,-26.900253119009,""
"7351","2019-734",2019-03-26,"17:26","Março","terça-feira","colisão","R.Agostinho Alves Ramos","Av.Campos Novos","veículo","Caminhonete","masc.","62",0,0,0,1,"ciclovia","Asfalto",1173,"20,4","15,4",37,"21","11","Cordeiros","Área Urbana",-48.70066828,-26.9003978,"Av.Campos Novos-R.Agostinho Alves Ramos",37,1173,-48.7007879486288,-26.900253119009,""
"736","2019-937",2019-04-20,"14:40","Abril","sábado","colisão","R.Agostinho Alves Ramos","","veículo","Automóvel","fem.","37",0,0,0,1,"ciclovia","Asfalto",1173,"20,4","15,4",NA,"","","Cordeiros","Área Urbana",-48.70077501,-26.90031352,"Av.Campos Novos-R.Agostinho Alves Ramos",37,1173,-48.7007879486288,-26.900253119009,""
"7361","2019-937",2019-04-20,"14:40","Abril","sábado","colisão","R.Agostinho Alves Ramos","","veículo","Automóvel","masc.","33",0,0,0,1,"ciclovia","Asfalto",1173,"20,4","15,4",NA,"","","Cordeiros","Área Urbana",-48.70077501,-26.90031352,"Av.Campos Novos-R.Agostinho Alves Ramos",37,1173,-48.7007879486288,-26.900253119009,""
"737","2019-548",2019-03-08,"07:40","Março","sexta-feira","colisão","R.Pedro Cristiano de Miranda","","veículo","Automóvel","fem.","26",0,0,0,1,"","Asfalto",48,"13","7",NA,"","","São Vicente","Área Urbana",-48.69498738,-26.90894249,"R.Agrolândia-R.Pedro Cristiano de Miranda",117,48,-48.6950866039549,-26.9085885831575,""
"7371","2019-548",2019-03-08,"07:40","Março","sexta-feira","colisão","R.Pedro Cristiano de Miranda","","veículo","Automóvel","masc.","42",0,0,0,1,"","Asfalto",48,"13","7",NA,"","","São Vicente","Área Urbana",-48.69498738,-26.90894249,"R.Agrolândia-R.Pedro Cristiano de Miranda",117,48,-48.6950866039549,-26.9085885831575,""
"738","2019-669",2019-03-19,"17:00","Março","terça-feira","colisão","Av.Mário Uriarte","R.Eredes Serpa","veículo","Automóvel","masc.","44",0,0,0,1,"","Asfalto",1178,"30","24",1166,"12,5","7,5","Cordeiros","Área Urbana",-48.70197361,-26.89940549,"R.Eredes Serpa-R.Eredes Serpa",1166,1166,-48.7021565420558,-26.899311859723,""
"7381","2019-669",2019-03-19,"17:00","Março","terça-feira","colisão","Av.Mário Uriarte","R.Eredes Serpa","veículo","","masc.","39",0,0,0,1,"","Asfalto",1178,"30","24",1166,"12,5","7,5","Cordeiros","Área Urbana",-48.70197361,-26.89940549,"R.Eredes Serpa-R.Eredes Serpa",1166,1166,-48.7021565420558,-26.899311859723,""
"739","2019-507",2019-02-28,"16:20","Fevereiro","quinta-feira","colisão","R.Eredes Serpa","","veículo","Motoneta","fem.","43",0,1,0,1,"","Asfalto",1166,"12,5","7,5",NA,"","","Cordeiros","Área Urbana",-48.70203002,-26.8971687,"R.Eredes Serpa-R.""Rua 06"" - Jardim São Fancisco",1166,1676,-48.7020449755762,-26.8972494000788,""
"7391","2019-507",2019-02-28,"16:20","Fevereiro","quinta-feira","colisão","R.Eredes Serpa","","veículo","Caminhonete","masc.","75",0,1,0,1,"","Asfalto",1166,"12,5","7,5",NA,"","","Cordeiros","Área Urbana",-48.70203002,-26.8971687,"R.Eredes Serpa-R.""Rua 06"" - Jardim São Fancisco",1166,1676,-48.7020449755762,-26.8972494000788,""
"740","2019-918",2019-04-18,"06:00","Abril","quinta-feira","abalroamento","R.Benjamim Dagnoni","","veículo","Caminhão","masc.","44",0,0,0,1,"","Misto (Asfalto/Sem Pavimento)",1478,"22","18",NA,"","","Rio do Meio","Zona Rural/Urbana (limite perímetro urbano)",-48.71159037,-26.94593297,"R.Francisco Boaventura da Silva-R.Benjamim Dagnoni",1468,1478,-48.7112078523555,-26.9464144364362,""
"7401","2019-918",2019-04-18,"06:00","Abril","quinta-feira","abalroamento","R.Benjamim Dagnoni","","veículo","Caminhonete","masc.","41",0,0,0,1,"","Misto (Asfalto/Sem Pavimento)",1478,"22","18",NA,"","","Rio do Meio","Zona Rural/Urbana (limite perímetro urbano)",-48.71159037,-26.94593297,"R.Francisco Boaventura da Silva-R.Benjamim Dagnoni",1468,1478,-48.7112078523555,-26.9464144364362,""
"7411","2019-694",2019-03-22,"11:00","Março","sexta-feira","abalroamento","R.José Pereira Liberato","","veículo","Automóvel","masc.","44",0,0,0,1,"","Asfalto",159,"12,5","8,5",NA,"","","São João","Área Urbana",-48.68267486,-26.9022195,"R.José Pereira Liberato-R.Menina Rosana da Silva",159,203,-48.682651322987,-26.9024147322414,""
"7412","2019-694",2019-03-22,"11:00","Março","sexta-feira","abalroamento","R.José Pereira Liberato","","veículo","","masc.","48",0,0,0,1,"","Asfalto",159,"12,5","8,5",NA,"","","São João","Área Urbana",-48.68267486,-26.9022195,"R.José Pereira Liberato-R.Menina Rosana da Silva",159,203,-48.682651322987,-26.9024147322414,""
"742","2019-748",2019-03-26,"07:00","Março","terça-feira","colisão","R.José Pereira Liberato","R.João Vechani","veículo","Automóvel","fem.","54",0,1,0,1,"","Asfalto",159,"12,5","8,5",198,"7","5","São João","Área Urbana",-48.6820849,-26.89836968,"R.José Pereira Liberato-R.João Vechani",159,198,-48.682143694487,-26.8983722603454,""
"7421","2019-748",2019-03-26,"07:00","Março","terça-feira","colisão","R.José Pereira Liberato","R.João Vechani","veículo","Automóvel","masc.","50",0,1,0,1,"","Asfalto",159,"12,5","8,5",198,"7","5","São João","Área Urbana",-48.6820849,-26.89836968,"R.José Pereira Liberato-R.João Vechani",159,198,-48.682143694487,-26.8983722603454,""
"7422","2019-748",2019-03-26,"07:00","Março","terça-feira","colisão","R.José Pereira Liberato","R.João Vechani","veículo","Automóvel","masc.","79",0,1,0,1,"","Asfalto",159,"12,5","8,5",198,"7","5","São João","Área Urbana",-48.6820849,-26.89836968,"R.José Pereira Liberato-R.João Vechani",159,198,-48.682143694487,-26.8983722603454,""
"743","2019-287",2019-02-02,"15:00","Fevereiro","sábado","colisão","R.José Pereira Liberato","R.Vicente Meirinho","veículo","Automóvel","masc.","35",0,0,0,1,"","Asfalto",159,"12,5","8,5",254,"8","5","São João","Área Urbana",-48.68345559,-26.90771674,"R.José Pereira Liberato-R.Vicente Meirinho",159,254,-48.6833627936787,-26.9082538109463,""
"7431","2019-287",2019-02-02,"15:00","Fevereiro","sábado","colisão","R.José Pereira Liberato","R.Vicente Meirinho","veículo","Automóvel","","",0,0,0,1,"","Asfalto",159,"12,5","8,5",254,"8","5","São João","Área Urbana",-48.68345559,-26.90771674,"R.José Pereira Liberato-R.Vicente Meirinho",159,254,-48.6833627936787,-26.9082538109463,""
"744","2019-326",2019-02-10,"10:30","Fevereiro","domingo","colisão","R.Domingos Laureano","","veículo","Camioneta","masc.","30",0,0,0,1,"","Lajota",255,"9","6",378,"","","São João","Área Urbana",-48.68292157,-26.90808942,"R.José Pereira Liberato-R.Vicente Meirinho",159,254,-48.6833627936787,-26.9082538109463,""
"7441","2019-326",2019-02-10,"10:30","Fevereiro","domingo","colisão","R.Domingos Laureano","","veículo","Automóvel","masc.","33",0,0,0,1,"","Lajota",255,"9","6",378,"","","São João","Área Urbana",-48.68292157,-26.90808942,"R.José Pereira Liberato-R.Vicente Meirinho",159,254,-48.6833627936787,-26.9082538109463,""
"745","2019-586",2019-02-12,"13:50","Fevereiro","terça-feira","colisão","R.José Pereira Liberato","","veículo","Motocicleta","masc.","48",0,1,0,1,"","Asfalto",159,"12,5","8,5",NA,"","","São João","Área Urbana",-48.68321456,-26.90862913,"R.José Pereira Liberato-R.Vicente Meirinho",159,254,-48.6833627936787,-26.9082538109463,""
"7451","2019-586",2019-02-12,"13:50","Fevereiro","terça-feira","colisão","R.José Pereira Liberato","","veículo","Automóvel","","",0,1,0,1,"","Asfalto",159,"12,5","8,5",NA,"","","São João","Área Urbana",-48.68321456,-26.90862913,"R.José Pereira Liberato-R.Vicente Meirinho",159,254,-48.6833627936787,-26.9082538109463,""
"746","2019-629",2019-03-15,"17:30","Março","sexta-feira","colisão","R.José Pereira Liberato","","veículo","Automóvel","fem.","67",0,0,0,1,"","Asfalto",159,"12,5","8,5",NA,"","","São João","Área Urbana",-48.68336279,-26.90797134,"R.José Pereira Liberato-R.Vicente Meirinho",159,254,-48.6833627936787,-26.9082538109463,""
"7461","2019-629",2019-03-15,"17:30","Março","sexta-feira","colisão","R.José Pereira Liberato","","veículo","Automóvel","masc.","28",0,0,0,1,"","Asfalto",159,"12,5","8,5",NA,"","","São João","Área Urbana",-48.68336279,-26.90797134,"R.José Pereira Liberato-R.Vicente Meirinho",159,254,-48.6833627936787,-26.9082538109463,""
"747","2019-66",2019-01-07,"12:05","Janeiro","segunda-feira","colisão","R.José Pereira Liberato","","veículo","Motoneta","masc.","22",0,0,0,1,"","Asfalto",159,"12,5","8,5",NA,"","","São João","Área Urbana",-48.68324019,-26.90692246,"R.José Pereira Liberato-R.Luiz Bonifácio Pinto",159,253,-48.6832239220267,-26.9068800129359,""
"7471","2019-66",2019-01-07,"12:05","Janeiro","segunda-feira","colisão","R.José Pereira Liberato","","veículo","Utilitário","","",0,0,0,1,"","Asfalto",159,"12,5","8,5",NA,"","","São João","Área Urbana",-48.68324019,-26.90692246,"R.José Pereira Liberato-R.Luiz Bonifácio Pinto",159,253,-48.6832239220267,-26.9068800129359,""
"748","2019-57",2019-01-07,"12:00","Janeiro","segunda-feira","colisão","R.José Pereira Liberato","","veículo","Utilitário","masc.","65",0,0,0,1,"","Asfalto",159,"12,5","8,5",NA,"","","São João","Área Urbana",-48.68337043,-26.90741967,"R.José Pereira Liberato-R.Luiz Bonifácio Pinto",159,253,-48.6832239220267,-26.9068800129359,""
"7481","2019-57",2019-01-07,"12:00","Janeiro","segunda-feira","colisão","R.José Pereira Liberato","","veículo","Motoneta","","",0,0,0,1,"","Asfalto",159,"12,5","8,5",NA,"","","São João","Área Urbana",-48.68337043,-26.90741967,"R.José Pereira Liberato-R.Luiz Bonifácio Pinto",159,253,-48.6832239220267,-26.9068800129359,""
"749","2019-990",2019-04-26,"10:00","Abril","sexta-feira","colisão","R.José Pereira Liberato","R.Luiz Bonifácio Pinto","veículo","Caminhonete","masc.","72",0,0,0,1,"","Asfalto",159,"12,5","8,5",253,"10","7","São João","Área Urbana",-48.68323637,-26.9071098,"R.José Pereira Liberato-R.Luiz Bonifácio Pinto",159,253,-48.6832239220267,-26.9068800129359,""
"7491","2019-990",2019-04-26,"10:00","Abril","sexta-feira","colisão","R.José Pereira Liberato","R.Luiz Bonifácio Pinto","veículo","Motoneta","fem.","41",0,0,0,1,"","Asfalto",159,"12,5","8,5",253,"10","7","São João","Área Urbana",-48.68323637,-26.9071098,"R.José Pereira Liberato-R.Luiz Bonifácio Pinto",159,253,-48.6832239220267,-26.9068800129359,""
"750","2019-582",2019-03-11,"12:01","Março","segunda-feira","colisão","R.Vicente Cândido Pereira","R.Domingos Rampelotti","veículo","Caminhonete","masc.","27",0,0,0,1,"","Asfalto",1407,"10","7",1402,"11","7","São Roque","Zona Rural/Urbana (limite perímetro urbano)",-48.71919564,-26.90181844,"R.Domingos Rampelotti-R.Vicente Cândido Pereira",1402,1407,-48.7191670686849,-26.901749062314,""
"7501","2019-582",2019-03-11,"12:01","Março","segunda-feira","colisão","R.Vicente Cândido Pereira","R.Domingos Rampelotti","veículo","Motoneta","masc.","22",0,0,0,1,"","Asfalto",1407,"10","7",1402,"11","7","São Roque","Zona Rural/Urbana (limite perímetro urbano)",-48.71919564,-26.90181844,"R.Domingos Rampelotti-R.Vicente Cândido Pereira",1402,1407,-48.7191670686849,-26.901749062314,""
"7511","2019-535",2019-03-06,"18:00","Março","quarta-feira","colisão","Av.Itaipava","R.Pedro Wanzuita","veículo","Automóvel","masc.","22",0,0,0,1,"","Asfalto",1413,"11","7",1416,"18","9,5","Itaipava","Zona Rural/Urbana (limite perímetro urbano)",-48.71724799,-26.94121211,"R.Pedro Wanzuita-Av.Itaipava",1416,1413,-48.7172716131476,-26.9411668966227,""
"7512","2019-535",2019-03-06,"18:00","Março","quarta-feira","colisão","Av.Itaipava","R.Pedro Wanzuita","veículo","Caminhão","","",0,0,0,1,"","Asfalto",1413,"11","7",1416,"18","9,5","Itaipava","Zona Rural/Urbana (limite perímetro urbano)",-48.71724799,-26.94121211,"R.Pedro Wanzuita-Av.Itaipava",1416,1413,-48.7172716131476,-26.9411668966227,""
"752","2019-645",2019-03-17,"13:30","Março","domingo","queda","R.Lídia Puel Peixer","R.Arcílio Zeverino","veículo","Motocicleta","masc.","26",0,1,0,1,"","Lajota",1063,"10","7",1065,"12","8","Murta","Área Urbana",-48.70006148,-26.87717089,"R.Lídia Puel Peixer-R.Arcílio Zeverino",1063,1065,-48.7000592689023,-26.8771488219147,""
"753","2019-765",2019-03-29,"12:50","Março","sexta-feira","colisão","R.José Luiz Marcelino","R.Lídia Puel Peixer","veículo","Ônibus","masc.","43",0,1,0,1,"","Asfalto",1061,"10,2","7",1063,"10","7","Murta","Área Urbana",-48.69983879,-26.87333399,"R.Lídia Puel Peixer-R.José Luiz Marcelino",1063,1061,-48.7001211043383,-26.8731227259759,""
"7531","2019-765",2019-03-29,"12:50","Março","sexta-feira","colisão","R.José Luiz Marcelino","R.Lídia Puel Peixer","veículo","Motocicleta","masc.","31",0,1,0,1,"","Asfalto",1061,"10,2","7",1063,"10","7","Murta","Área Urbana",-48.69983879,-26.87333399,"R.Lídia Puel Peixer-R.José Luiz Marcelino",1063,1061,-48.7001211043383,-26.8731227259759,""
"754","2019-420",2019-02-20,"19:45","Fevereiro","quarta-feira","colisão","R.Fermino Vieira Cordeiro","R.Irineu Maria","veículo","Automóvel","masc.","30",0,0,0,1,"","Misto (Asfalto/Paralelepípedo)",1360,"11","7",1373,"12","8","Espinheiros","Zona Rural/Urbana (limite perímetro urbano)",-48.73685313,-26.89752102,"R.Irineu Maria-R.Fermino Vieira Cordeiro",1373,1360,-48.7368428722035,-26.8975742131691,""
"7541","2019-420",2019-02-20,"19:45","Fevereiro","quarta-feira","colisão","R.Fermino Vieira Cordeiro","R.Irineu Maria","veículo","Automóvel","fem.","43",0,0,0,1,"","Misto (Asfalto/Paralelepípedo)",1360,"11","7",1373,"12","8","Espinheiros","Zona Rural/Urbana (limite perímetro urbano)",-48.73685313,-26.89752102,"R.Irineu Maria-R.Fermino Vieira Cordeiro",1373,1360,-48.7368428722035,-26.8975742131691,""
"755","2019-76",2019-01-06,"08:00","Janeiro","domingo","queda","R.Fermino Vieira Cordeiro","","veículo","Motocicleta","masc.","53",0,1,0,1,"","Misto (Asfalto/Paralelepípedo)",1360,"11","7",NA,"","","Espinheiros","Zona Rural/Urbana (limite perímetro urbano)",-48.74321103,-26.89460533,"R.Cypriano Nunes dos Santos-R.Fermino Vieira Cordeiro",1382,1360,-48.7432306712293,-26.8945520070439,""
"756","2019-739",2019-03-26,"19:05","Março","terça-feira","colisão","R.Carlos Luiz Stringari","R.Antônio Notari","veículo","Automóvel","masc.","25",0,0,0,1,"","Lajota",1376,"12","8",1375,"12","8","Espinheiros","Zona Rural/Urbana (limite perímetro urbano)",-48.73461293,-26.88861744,"R.Atilio Dalsóquio-R.Antônio Notari",1378,1375,-48.7347515731974,-26.8887071023252,""
"7561","2019-739",2019-03-26,"19:05","Março","terça-feira","colisão","R.Carlos Luiz Stringari","R.Antônio Notari","veículo","Motocicleta","","",0,0,0,1,"","Lajota",1376,"12","8",1375,"12","8","Espinheiros","Zona Rural/Urbana (limite perímetro urbano)",-48.73461293,-26.88861744,"R.Atilio Dalsóquio-R.Antônio Notari",1378,1375,-48.7347515731974,-26.8887071023252,""
"757","2019-399",2019-02-16,"07:20","Fevereiro","sábado","choque","R.Pedro Reis","","veículo","Caminhão_Trator","masc.","37",0,0,0,1,"","Lajota",1351,"11","7",NA,"","","Santa Regina","Zona Rural/Urbana (limite perímetro urbano)",-48.73579117,-26.87978479,"Av.Marcos Luís Cabral-R.Pedro Reis",1358,1351,-48.7358173726363,-26.8797447286597,""
"7571","2019-399",2019-02-16,"07:20","Fevereiro","sábado","choque","R.Pedro Reis","","veículo","Motoneta","masc.","37",0,0,0,1,"","Lajota",1351,"11","7",NA,"","","Santa Regina","Zona Rural/Urbana (limite perímetro urbano)",-48.73579117,-26.87978479,"Av.Marcos Luís Cabral-R.Pedro Reis",1358,1351,-48.7358173726363,-26.8797447286597,""
"758","2019-538",2019-03-06,"15:00","Março","quarta-feira","colisão","R.Fermino Vieira Cordeiro","","veículo","Caminhonete","masc.","47",0,0,0,1,"","Misto (Asfalto/Paralelepípedo)",1360,"11","7",NA,"","","Espinheiros","Zona Rural/Urbana (limite perímetro urbano)",-48.72229499,-26.89690748,"R.Francisco Garcia-R.Fermino Vieira Cordeiro",1363,1360,-48.7226313527266,-26.89685342801,""
"7581","2019-538",2019-03-06,"15:00","Março","quarta-feira","colisão","R.Fermino Vieira Cordeiro","","veículo","Automóvel","","",0,0,0,1,"","Misto (Asfalto/Paralelepípedo)",1360,"11","7",NA,"","","Espinheiros","Zona Rural/Urbana (limite perímetro urbano)",-48.72229499,-26.89690748,"R.Francisco Garcia-R.Fermino Vieira Cordeiro",1363,1360,-48.7226313527266,-26.89685342801,""
"759","2019-339",2019-02-11,"19:30","Fevereiro","segunda-feira","colisão","R.Onildo Reis","R.Henrique Michels Júnior","veículo","Automóvel","masc.","48",0,1,0,1,"","Paralelepípedo",1361,"13","8",1174,"15","10","Cordeiros","Área Urbana",-48.71775141,-26.8948219,"R.Onildo Reis-R.Henrique Michels Júnior",1361,1174,-48.7177817462408,-26.8948695282037,""
